codigo,nombre,centro,almacen,libre,inspeccion,bloqueado,traslado,total
D04775066100,TAPPED BLOCK MTG FRONT SHEET #700458,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D04775066500,TEE HANDLE #402395,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D04775066800,"THREADED ROD 7.75"" 1/2-13 402809-07.75",RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D04775066801,"THREADED ROD 7.75"" 5/8-11 403129-06.00",RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D04775066802,"THREADED ROD 8.25"" 3/4-10 403143-30.00",RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D04775074900,WELDMENT PAD GAUGER HEAD #401316,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D04775074901,WELDMENT STOP MTG BAR ARM LH #401318-LH,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D04775074902,WELDMENT STOP MTG BAR ARM RH #401318-RH,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D04776010900,AIR CYL 2.5IDX2.0 STROKE X1.75RD #403004,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05105015000,BUJE CON CANAL DE LUBRICACION,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05105015700,1 L CAVITY RING,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05105022500,EMBOLO DE CILINDRO NEUMATICO 79X18MM PL:,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05105024503,DATE INSERT PAIL 1LT #1 DIA 10X25MM MONT,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05105024509,DATE INSERT PAIL 1LT #1 DIA 10X25MM MONT,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05106071700,VALVULA DE AIRE CUMSA VA100812,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05113013700,BI-METAL HEATER #3083486,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05113042400,LOCATING INSULATOR #2100466,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05113043700,MANIFOLD HEATER #4627153,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05113066800,THERMOCOUPLE S/A J TYPE #1750800,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05113066801,THERMOCOUPLE J TYPE,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05113066802,THERMOCOUPLE #2158921,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05115048000,NOZZLE TIP INSULATOR #3129907,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05115053900,O-RING #6402367 EX3414666,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05115053901,O RING #6404214 EX3414667,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05115053905,O-RING #6404394,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05115053906,O-RING #6404420,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05115063500,(NO USAR) SCVG HEATER #6186260,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05115064800,SOCKET HEAD CAP SCREW #2118727,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05115071700,VALVE STEM SLIDER U1000 #3296334,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05115071701,VALVE STEM U1000 REVERSE #6091304,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05115071702,NU 31-03-17,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05115071703,VALV GATE PAD,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05115071704,VALVE STEM #7907541,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05119025200,800F LUBRICANT GELL,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05125014720,BRONZE PLATED WEAR PLATE E04 #22488,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05125014721,BRONZE PLATED WEAR PLATE E05 #22488,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05125048010,NOZZLE HOUSING #2621444,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05125048020,NOZZLE TIP ASSEMBLY #2638742,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05125048021,NOZZLE TIP INSULATOR #2880403,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05125066100,TAB INSERT A07 #22488,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05126071700,DME VALVE VA 02 AIR POPPET #NT0774,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05135017500,CRUSH RING #2494903,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05135018200,CYLINDER #6523588,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05135018201,CYLINDER INSERT #3297171,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05135020000,DOUBLE DELTA SEAL #6404419,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05135020001,DOUBLE DELTA SEAL #6404408,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05135021300,EAR PIN A08 JOB #23437,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05135048001,NOZZLE HOUSING #2621446,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05135053902,O-RING #5216278,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05135053903,O-RING #6404422,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05135054200,OUTER PISTON SEAL DD S/A #6785797,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05135060900,M/C REDUCER #3297415,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05135064900,SPIROL TUBULAR DOWEL #3962644,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05135064910,SPRUE BUSHING SCVG #3297142,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05135066100,TAB INSERT A07 JOB #23437,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05135070501,UPG 18-11 INC BOTT THK 0.8 TO 1.1 MM,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05135071700,VALVE STEM #8746502,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05135074900,NU 09/09/2020,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05143038100,"KAPPA HEATER (ID 7/8"" X 1.1/2"" LG) #75K-",RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05143066800,THERMETIC KAPPA HEATER 350W 75K-247RT,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05145012900,BAIL INSERT-WIRE AC SAE-4140 13X16X19MM,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05145044100,MEDIUM DUTY DIE SPRING #125M0350,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05145055700,PIN BD 1G DM3 #20 P/DECORAR KASE 3,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05145064000,"SH STRIPPER BOLT G:5/8"" DIA X 4-1/2"" LG",RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05155024013,"FECHERO CUERPO/TAPA 1GL ANO ""13"" DIA 12X",RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05155060900,RESORTE COMPRESION DE-15 DI-9 NE-11,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05163060900,RESISTENCIA #RQ 22110,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05163066500,THERMOPAR DIA 1 X 100 #C2000,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05165011406,CAVITY RING #INCOS D=278X62 MM,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05165014400,BOQUILLA MOLDE 1G BALDE CN #11 H563-00-0,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05165054038,O'RING NITRILO 138 X 3 MM,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05165057001,PUNTAL MONO-ORIFICIO #26002,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05165064802,STATIC AIR VALVE 120812 #3782-200-0085,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05175015704,"PLATO AC D=4.75"" X 5/8""",RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05175026900,GATE PAD POS #8,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05175056000,PLACA AJUSTE POS #19 PL:H427-00-00,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05183025200,FLAT COIL HEATER #NHA 550 HA REF:NB6,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05183048000,NOZZLE HEATER U1000,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05183060900,RESISTENCIA P/BEBEDERO,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05183066500,TERMOPARES P/DISTRIBUIDOR,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05183066501,TERMOPARES P/BOQUILLA,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05183066502,TERMOPARES P/BEBEDERO,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05185010700,AGUJA P/OBTURADOR,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05185010900,AISLANTE DE PUNTERA U1000,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05185011400,INSULATOR PLATE,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05185015700,CAVITY RING (BE CU),RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05185017200,COLLET INSERT FOR TEAR,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05185020000,DOWEL PINS 3 MM X 12 MM,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05185023700,EXPULSOR BD 01G DM3 #15-16A H1573-00-00,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05185025200,FLAT HEAD CAP SCREW IT#F20 M-8 X 40 MM,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05185026900,GATE INSERT BE-CU 1.815 X 1.500,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05185037400,JUNTA DE PISTON,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05185057000,PUNTERAS P/BOQUILLA U1000 VG,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05185064101,SISTEMA DISTRIB 2PUNTOS VG DISTRIB 1X2,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05185064800,SOCKET HEAD SHOULD BOLT D=12X30 #SHSB 12,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05185072300,VG GRAFOIL,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05189069500,UG HR W/ VG 2ND AIR CIRCUIT VS 1 O/0281,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05195047200,NHF NOZZLE ASSEMBLY #NHF320 FOR MOLD #16,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05195053901,NU 04/08/2021,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05195053902,O'RING NITRILO 32 X 38 X 3 MM,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05195053903,O'RING NITRILO 265 X 271 X 3 MM,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05195064400,SLIDE TEAR-TAB INSERT,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05215072100,VELA DE BOTACION L:320MM 27X320MM PL:H12,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05233263701,SENSOR BRACKET B12 #19931/22489,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05235011400,ANILLO AMORTIGUADOR ASA S/H1722-00-00,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05235012900,BALL BEARING BGDP-12-80,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05235015001,BUTTON HEAD CAP SCREW M10 X 25,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05235015700,CAVITY RINGS JOB #19931 TGM #22682,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05235015701,CAVITY RING A06 NEW DESIGN #19931,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05235015710,CAVITY WEDGE LW1160,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05235017202,CORE WERE PLATE WPB-0810,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05235017203,CORE CAP A05 #19931,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05235017230,COLLETS A07 (FOR TEAR TAB) JOB #19931,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05235017231,COLLETS A07 (FOR LEFT PIN) JOB #19931,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05235017232,COLLETS A07 (FOR RIGHT PIN) JOB #19931,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05235017233,COLLETS A07 (BLANK) JOB #19931,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05235017820,CUSTOM MANIFOLD BUSHING #6545249,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05235023700,"EXTENSION PIPE STAINLESS STEEL 1/8"" NPT",RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05235026901,GATE INSERT A10 JOB #19931/22489,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05235029000,GUIDE BUSHING GBF-08-13,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05235029701,HANDLE GATE INSERT A20 JOB #19931/22489,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05235029702,HANDLE LIFTER A23 JOB #19931,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05235041700,LINEAR BEARING BUSHING 13X32MM #LMUF13,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05235041701,LINEAR BUSHING LMUF12,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05235045200,MOD 21-07 HR CLEANING VG HUSKY,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05235048000,NOZZLE TIP INSULATOR #2895876,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05235055700,PISTON SEAL #1068462,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05235057000,PUSH TO CONNECT MALE CONNECTOR #56852,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05235063700,SELF LUB SHOULDER BUSHING S1000-31G,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05235065320,STRIPPER GUIDE PIN SGPN13-80,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05235066100,TAB INSERT A9 JOB #19931,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05235066101,TAB INSERT A9 JOB #22489,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05235066102,TAB INSERT A09 NEW DESIGN #19931,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05235070500,U-PACKING NIT 8505-0100 5/32 X 1 X 1 5/1,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05235074900,WEAR PLATE COLLET B04 #19931,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05235074901,WEAR PLATE CORE B05 #19931,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05239045200,MOD 21-07 BD01G DM OVERHAUL FOR IM TGM,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05239045201,MOD 21-07 BD01G DM REFURBISH HR HUSKY,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05239045202,MOD 21-09 BD01GDM PLATINUM REFURB HR HUS,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05285011400,ANILLO AJUSTE CAVIDAD AC P-20,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05285026900,GATE INSERT BE-CU #9813,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05285056001,PLACA TOPE DE APERTURA SEGMENTOS AC SAE,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05295033800,INSERTO OREJA #1 27X25X25MM H1370-00-00,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05295038900,KIT REPUESTO DE RESISTENCIA #KR00424,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05295053900,O'RING NITRILO 132 X 3 MM,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05295060900,RESORTE COMPR ALAMBRE 3MM 10 ESPIRAS DE:,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05305055700,PIN PERFORACION OREJA AC PLATA 6X7MM PL:,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05315021300,EAR INSERT REF:A10 BE-CU HH,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05315026900,GATE INSERT (BLANK) #GA8001-MOD,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05315048000,NOZZLE TIP WITH THREAD FLOW THRU DIA:.07,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05315060910,RESORTE CARGA LIGERA VERDE V13X64,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05315066800,THREADED LOCK NUT #TPN800,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05335015700,CAM PINS CP01 TN-100X4 JOB #19932,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05335019300,"B18 P-20 3.5"" DIAMETER #19932",RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05335021301,EAR INSERT A6 JOB #19932/25239,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05335025200,O-1 FLATS B19 JOB #19932,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05335029711,HANDLE COR INSERT LT A24 JOB 19932/25239,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05335029712,HANDLE CAV INSERT RH A25 JOB 19932/25239,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05335029720,HANDLE LIFTER A23 JOB #19932,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05335045200,MODIF OF 4X2 COLLETS,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05335053200,NU.07-07-2023 O'RING NITRILO #2-037,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05335055100,PCS-ZINC PLATED HEX ELBOW #HS-1,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05335055300,PERNO C/ CUERPO RECT. VITI 12 X 60 M10,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05335055700,PISTON SEAL DD #1090035,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05335062000,B04 P20 ROUNDS #19932,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05335063700,SET SCREW #2343806,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05335064000,SHCS CP02 M8 X 110 JOB #19932,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05335064800,SOCKET HEAD SHOULD BOLTS M10 SHBS D12X50,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05335064801,SOCKT HD CAP SCREW M12 X 140 SHCSM12X140,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05335065300,STRAIGHT BUSHING BGST1424 #19932,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05335066100,TACO SEGURIDAD MONTAJE MOLDE H1627-00-00,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05335071700,VALVE STEM #12867764 EX6541534,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05345042400,LOCATING RING #4600679,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05345064900,SPRUE BUSHING SCVG #8009008,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05365033800,HANDLE CAV INSERT LT A25 JOB 19932/25239,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05365033810,HANDLE COR INSERT RH A24 JOB 19932/25239,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05365033820,GATE INSERT A10 #19932/25239,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05365071700,VALVE STEM #10368522,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05365071701,VALVE STEM #10368553,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05373022400,ELECTRICAL CONNECTOR S/A #5431195,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05373022401,ELECTRICAL CONNECTOR S/A #5431199,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05373048000,NOZZLE HEATER #8562136,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05375026900,GATE INSERT HANDLE D 41x56.00 742 #2387,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05375026901,GATE INSERT PAIL D 41X41.83 741 #2387,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05375026902,GATE INS HANDLE BECU D41x56.00 742 #2387,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05375026903,GATE INS PAIL BECU D41X41.83 741 #2387,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05375064900,SPRUE BUSHING #10056046,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05375071700,VALVE STEM #10056051,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05375071701,VALVE STEM #10056079,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05383030100,MANIFOLD HEATER #7300789,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05383030130,BAND HEATER #531793,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05383030160,NOZZLE HEATER #8562131,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05383061300,THERMOCOUPLE RING #7122918,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05383066800,MANIFOLD THERMOCOUPLE #9655901,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05385017800,CUSTOM NOZZLE HOUSING #11483815,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05385042400,LOCATING INSULATOR #535638,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05385071700,VALVE STEM #11483676,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05455014401,CASQUILLO BOQUILLA MOLDMAX MOLDE 10L #2.,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05455014402,BOQUILLA DE INYECCION MOLDE 90X115MM PL:,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05455042400,LOCATING RING #4620229,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05455048001,NOZ HSG 16X12.7 MC 110 LG #2438416,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05455064900,SPRUE BUSHING #6687489,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05463066300,TC4 TERMOPAR #N2133,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05463069000,R4 RESISTENCIA #N2133,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05465014400,BOQUILLA INYECCION MOLDE H654-00-00,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05465015000,BUJE PARA COLUMNAS BR SAE 68 40X66MM,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05465015001,PU PUNTAL BOQUILLA #N2133,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05465016600,CJ BOQUILLA GMTO 22110 CON PUNTAL #26002,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05465069500,UG BOQUILLA COMPLETA #N2133,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05465070500,UPG 19-02 BD 10L PP DP2 TO DP3 #16 INC,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05475024900,FITTING #2494917,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05475026900,GATE INSERT 10LT #30 RHA-12515,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05475063700,SET OF INSERTS EAR PERFORATION FOR METAL,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05475063701,SET OF INSERTS EAR PERFORATION FOR PLAST,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05475063702,SET OF INSERTS EAR PERFORATION FOR METAL,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05475071700,VALVE STEM #6121588,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05479025900,FREIGHT OUT RESIN FOR MOLD TEST,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05483048000,NOZZLE HEATER #8562137,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05485071700,VALVE STEM #9798955,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05505060900,"RESORTE COMPRESION PASO=1/4"" DA=3/16"" DE",RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05505070500,"UPG 18-03 INC THK 1,5-1,6MM 3,5G P3 PAIL",RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05525012901,BACK UP INSULATOR PAD #534608,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05525024500,FECHADOR MES D06 #Z482/06 HASCO,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05525024501,FECHADOR AÑO D06 #Z482/06 HASCO,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05525024502,FECHADOR MES D08 #Z482/08 HASCO,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05525024503,FECHADOR AÑO D08 #Z482/08 HASCO,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05525024504,FECHADOR MES D12 #Z482/12 HASCO,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05525024505,FECHADOR AÑO D12 #Z482/12 HASCO,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05525024506,FECHADOR MES D16 #Z482/16 HASCO,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05525024508,FECHADOR MES D20 #Z482/20 HASCO,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05525024509,FECHADOR AÑO D20 #Z482/20 HASCO,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05525029700,2+2 HANDLE INSERT PIG TAIL #2359 COLLOMB,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05525029701,2+2 HANDLE INSERT PLST HND #2359 COLLOMB,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05525043701,MANIFOLD BUSHING #5321082,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05535017200,CORE RING BD 4G DP3 JOB-22682 TGM,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05535017201,CORE BLOCK BD 4G DP3 JOB-22682 TGM,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05535045200,MOD 22-12 BD04G RE-MACHINE COLLET LIP,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05535045201,MOD 22-12 BD04G EDM COLLET O/A HEIGHT,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05539045200,MOD 21-07 BD04G DP OVERHAUL FOR IM TGM,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05539045201,MOD 21-07 BD04G DP REFURBISH HR HUSKY,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05539045202,MOD 21-07 BD04G V-SHAPE CORRECT TO STD,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05545021300,EAR PIN WIRE A09 #23436,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05545026900,GATE INSERT A07 #23436,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05545048000,NOZ HSG 16X12.7 MC 170 LG #2440564,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05545048001,NOZZLE HEATER #7899685,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05545060901,RETAINING RING #7889215,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
D05545070500,UPG 18-08 TH DESIGN CHG 1.8 TO 1.7MM 4G,RH01,4000.0,0.0,0.0,0.0,0.0,0.0
